timestamp,Tf_in,Tf_out,m_flow,q_b
2020-10-02 02:00:00,14.006456334354803,14.006456334354803,0.0,0.0
2020-10-02 03:00:00,13.998908607805149,13.998908607805149,0.0,0.0
2020-10-02 04:00:00,13.991497317217393,13.991497317217393,0.0,0.0
2020-10-02 05:00:00,13.984217676442317,13.984217676442317,0.0,0.0
2020-10-02 06:00:00,13.977065198389298,13.977065198389298,0.0,0.0
2020-10-02 07:00:00,13.970035665355667,13.970035665355667,0.0,0.0
2020-10-02 08:00:00,13.963125102283357,13.963125102283357,0.0,0.0
2020-10-02 09:00:00,13.95632975278315,13.95632975278315,0.0,0.0
2020-10-02 10:00:00,13.94964605774632,13.94964605774632,0.0,0.0
2020-10-02 11:00:00,13.943070636351376,13.943070636351376,0.0,0.0
2020-10-02 12:00:00,13.936600269268691,13.936600269268691,0.0,0.0
2020-10-02 13:00:00,13.930231883866096,13.930231883866096,0.0,0.0
2020-10-02 14:00:00,13.923962541223146,13.923962541223146,0.0,0.0
2020-10-02 15:00:00,13.917789424769346,13.917789424769346,0.0,0.0
2020-10-02 16:00:00,13.911709830371272,13.911709830371272,0.0,0.0
2020-10-02 17:00:00,13.90572115770469,13.90572115770469,0.0,0.0
2020-10-02 18:00:00,13.899820902759586,13.899820902759586,0.0,0.0
2020-10-02 19:00:00,13.894006651338328,13.894006651338328,0.0,0.0
2020-10-02 20:00:00,13.88827607341929,13.88827607341929,0.0,0.0
2020-10-02 21:00:00,13.882626918270358,13.882626918270358,0.0,0.0
2020-10-02 22:00:00,13.877057010208134,13.877057010208134,0.0,0.0
2020-10-02 23:00:00,13.871564244909644,13.871564244909644,0.0,0.0
2020-10-03 00:00:00,13.86614658619367,13.86614658619367,0.0,0.0
2020-10-03 01:00:00,13.860802063198353,13.860802063198353,0.0,0.0
2020-10-03 02:00:00,13.855528767890636,13.855528767890636,0.0,0.0
2020-10-03 03:00:00,13.850324852851221,13.850324852851221,0.0,0.0
2020-10-03 04:00:00,13.845188529286158,13.845188529286158,0.0,0.0
2020-10-03 05:00:00,13.840118065222958,13.840118065222958,0.0,0.0
2020-10-03 06:00:00,13.83511178385516,13.83511178385516,0.0,0.0
2020-10-03 07:00:00,13.830168062004772,13.830168062004772,0.0,0.0
2020-10-03 08:00:00,13.825285328676895,13.825285328676895,0.0,0.0
2020-10-03 09:00:00,13.820462063685156,13.820462063685156,0.0,0.0
2020-10-03 10:00:00,13.815696796330384,13.815696796330384,0.0,0.0
2020-10-03 11:00:00,13.810988104118339,13.810988104118339,0.0,0.0
2020-10-03 12:00:00,13.806334611505228,13.806334611505228,0.0,0.0
2020-10-03 13:00:00,13.801734988662243,13.801734988662243,0.0,0.0
2020-10-03 14:00:00,13.79718795025256,13.79718795025256,0.0,0.0
2020-10-03 15:00:00,13.79269225421607,13.79269225421607,0.0,0.0
2020-10-03 16:00:00,13.788246700558673,13.788246700558673,0.0,0.0
2020-10-03 17:00:00,13.783850130144288,13.783850130144288,0.0,0.0
2020-10-03 18:00:00,13.779501423488727,13.779501423488727,0.0,0.0
2020-10-03 19:00:00,13.775199499555569,13.775199499555569,0.0,0.0
2020-10-03 20:00:00,13.770943314554728,13.770943314554728,0.0,0.0
2020-10-03 21:00:00,13.766731860745,13.766731860745,0.0,0.0
2020-10-03 22:00:00,13.762564165242276,13.762564165242276,0.0,0.0
2020-10-03 23:00:00,13.758439288835337,13.758439288835337,0.0,0.0
2020-10-04 00:00:00,13.754356324811358,13.754356324811358,0.0,0.0
2020-10-04 01:00:00,13.750314397793346,13.750314397793346,0.0,0.0
2020-10-04 02:00:00,13.746312662591691,13.746312662591691,0.0,0.0
2020-10-04 03:00:00,13.742350303072111,13.742350303072111,0.0,0.0
2020-10-04 04:00:00,13.738426531042021,13.738426531042021,0.0,0.0
2020-10-04 05:00:00,13.734540585157392,13.734540585157392,0.0,0.0
2020-10-04 06:00:00,13.730691729851923,13.730691729851923,0.0,0.0
2020-10-04 07:00:00,13.726879254290248,13.726879254290248,0.0,0.0
2020-10-04 08:00:00,13.723102471346659,13.723102471346659,0.0,0.0
